==PROF== Target process 6537 terminated before first instrumented API call.
==PROF== Connected to process 6535 (/opt/conda/bin/python3.8)
==PROF== Target process 6641 terminated before first instrumented API call.
==PROF== Target process 6721 terminated before first instrumented API call.
==PROF== Target process 6601 terminated before first instrumented API call.
==PROF== Target process 6681 terminated before first instrumented API call.
==PROF== Disconnected from process 6535
==PROF== Target process 6782 terminated before first instrumented API call.
==PROF== Connected to process 6781 (/opt/conda/bin/python3.8)
==PROF== Target process 6925 terminated before first instrumented API call.
==PROF== Target process 6885 terminated before first instrumented API call.
==PROF== Target process 6965 terminated before first instrumented API call.
==PROF== Target process 6845 terminated before first instrumented API call.
==PROF== Disconnected from process 6781
==PROF== Target process 7026 terminated before first instrumented API call.
==PROF== Connected to process 7025 (/opt/conda/bin/python3.8)
==PROF== Target process 7129 terminated before first instrumented API call.
==PROF== Target process 7209 terminated before first instrumented API call.
==PROF== Target process 7089 terminated before first instrumented API call.
==PROF== Target process 7169 terminated before first instrumented API call.
==PROF== Disconnected from process 7025
==PROF== Creating report from application replay data: 0%.....................100%
==PROF== Report: /src/main/cache/ResNet50_1GPUStats.ncu-rep
"ID","Process ID","Process Name","Host Name","thread Domain:Push/Pop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Id:Domain:Start/Stop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value"
"20","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 702:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_weight:none:none:none:none:none:none"" ","","volta_scudnn_128x128_stridedB_splitK_medium_nn_v1","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","84.32"
"21","6535","python3.8","127.0.0.1","6773  ""<default domain>:torch::autograd::AccumulateGrad:none:none:none:none:none:none""  ""<default domain>:aten::add_:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>>(int, T2, T3)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","33.35"
"22","6535","python3.8","127.0.0.1","6773  ""<default domain>:ReluBackward1, seq = 701:none:none:none:none:none:none""  ""<default domain>:aten::threshold_backward:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, void at::native::threshold_kernel_impl<float>(at::TensorIteratorBase &, T1, T1)::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","33.35"
"23","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnBatchNormBackward, seq = 700:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_batch_norm_backward:none:none:none:none:none:none"" ","","void cudnn::bn_bw_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(float, float, float, float, cudnnTensorStruct, const T1 *, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, float *, float *, const float *, const float *, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::bnBwPersistentState *, int, float, float, float, int, float, cudnnStatus_t *, bool)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","55.49"
"24","6535","python3.8","127.0.0.1","6773  ""<default domain>:torch::autograd::AccumulateGrad:none:none:none:none:none:none""  ""<default domain>:aten::add_:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>>(int, T2, T3)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","44.72"
"25","6535","python3.8","127.0.0.1","6773  ""<default domain>:torch::autograd::AccumulateGrad:none:none:none:none:none:none""  ""<default domain>:aten::add_:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>>(int, T2, T3)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","44.72"
"26","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 699:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_input:none:none:none:none:none:none"" ","","void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","83.44"
"27","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 699:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_input:none:none:none:none:none:none"" ","","void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","80.03"
"28","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 699:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_input:none:none:none:none:none:none"" ","","volta_sgemm_64x64_nt","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","49.78"
"29","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 699:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_input:none:none:none:none:none:none"" ","","void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","35.41"
"30","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 699:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_weight:none:none:none:none:none:none"" ","","void cudnn::winograd_nonfused::winogradWgradData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","82.05"
"31","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 699:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_weight:none:none:none:none:none:none"" ","","void cudnn::winograd_nonfused::winogradWgradDelta4x4<float, float>(cudnn::winograd_nonfused::WinogradDeltaParams<T1, T2>)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","81.42"
"32","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 699:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_weight:none:none:none:none:none:none"" ","","volta_sgemm_64x64_nt","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","88.58"
"33","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 699:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_weight:none:none:none:none:none:none"" ","","void cudnn::winograd_nonfused::winogradWgradOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradWgradOutputParams<T1, T2>)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","20.08"
"34","6535","python3.8","127.0.0.1","6773  ""<default domain>:torch::autograd::AccumulateGrad:none:none:none:none:none:none""  ""<default domain>:aten::add_:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>>(int, T2, T3)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","33.34"
"35","6535","python3.8","127.0.0.1","6773  ""<default domain>:ReluBackward1, seq = 698:none:none:none:none:none:none""  ""<default domain>:aten::threshold_backward:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, void at::native::threshold_kernel_impl<float>(at::TensorIteratorBase &, T1, T1)::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","33.37"
"36","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnBatchNormBackward, seq = 697:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_batch_norm_backward:none:none:none:none:none:none"" ","","void cudnn::bn_bw_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(float, float, float, float, cudnnTensorStruct, const T1 *, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, float *, float *, const float *, const float *, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::bnBwPersistentState *, int, float, float, float, int, float, cudnnStatus_t *, bool)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","55.42"
"37","6535","python3.8","127.0.0.1","6773  ""<default domain>:torch::autograd::AccumulateGrad:none:none:none:none:none:none""  ""<default domain>:aten::add_:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>>(int, T2, T3)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","44.72"
"38","6535","python3.8","127.0.0.1","6773  ""<default domain>:torch::autograd::AccumulateGrad:none:none:none:none:none:none""  ""<default domain>:aten::add_:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>>(int, T2, T3)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","44.72"
"39","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 696:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_input:none:none:none:none:none:none"" ","","void cask_cudnn::computeOffsetsKernel<(bool)1, (bool)0>(cask_cudnn::ComputeOffsetsParams)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","81.03"
"40","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 696:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_input:none:none:none:none:none:none"" ","","cask_cudnn::computeBOffsetsKernel(cask_cudnn::ComputeBOffsetsParams)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","94.48"
"41","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 696:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_input:none:none:none:none:none:none"" ","","volta_scudnn_128x64_stridedB_small_nn_v1","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","95.22"
"42","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 696:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_weight:none:none:none:none:none:none"" ","","cask_cudnn::computeWgradSplitKOffsetsKernel(cask_cudnn::ComputeSplitKOffsetsParams)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","82.35"
"43","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 696:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_weight:none:none:none:none:none:none"" ","","cask_cudnn::computeWgradBOffsetsKernel(cask_cudnn::ComputeWgradBOffsetsParams)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","89.54"
"44","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnConvolutionBackward, seq = 696:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_convolution_backward_weight:none:none:none:none:none:none"" ","","volta_scudnn_128x128_stridedB_splitK_medium_nn_v1","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","84.22"
"45","6535","python3.8","127.0.0.1","6773  ""<default domain>:aten::add:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>>(int, T2, T3)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","33.34"
"46","6535","python3.8","127.0.0.1","6773  ""<default domain>:torch::autograd::AccumulateGrad:none:none:none:none:none:none""  ""<default domain>:aten::add_:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, at::native::AddFunctor<float, float>, at::detail::Array<char *, (int)3>>(int, T2, T3)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","33.35"
"47","6535","python3.8","127.0.0.1","6773  ""<default domain>:ReluBackward1, seq = 695:none:none:none:none:none:none""  ""<default domain>:aten::threshold_backward:none:none:none:none:none:none"" ","","void at::native::vectorized_elementwise_kernel<(int)4, void at::native::threshold_kernel_impl<float>(at::TensorIteratorBase &, T1, T1)::[lambda(float, float) (instance 1)], at::detail::Array<char *, (int)3>>(int, T2, T3)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","33.34"
"48","6535","python3.8","127.0.0.1","6773  ""<default domain>:CudnnBatchNormBackward, seq = 693:none:none:none:none:none:none""  ""<default domain>:aten::cudnn_batch_norm_backward:none:none:none:none:none:none"" ","","void cudnn::bn_bw_1C11_singleread<float, (int)512, (bool)1, (int)1, (int)2, (int)0>(float, float, float, float, cudnnTensorStruct, const T1 *, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, const float *, float *, float *, const float *, const float *, float, cudnn::reduced_divisor, int, cudnn::reduced_divisor, cudnn::bnBwPersistentState *, int, float, float, float, int, float, cudnnStatus_t *, bool)","2021-Nov-01 09:55:11","1","7","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","56.26"
